# taxon distribution range models
# data save on : 2023-10-04T15:06:02-03:00
taxon	type	age	equator	pixel	density
Sialia sialis	range	0	360	7591	0.003813
Sialia sialis	range	0	360	7596	0.000039
Sialia sialis	range	0	360	7597	0.000014
Sialia sialis	range	0	360	7598	0.000004
Sialia sialis	range	0	360	7842	0.001821
Sialia sialis	range	0	360	7843	0.004209
Sialia sialis	range	0	360	7844	0.011996
Sialia sialis	range	0	360	7845	0.018593
Sialia sialis	range	0	360	7846	0.038794
Sialia sialis	range	0	360	7847	0.068586
Sialia sialis	range	0	360	7848	0.116430
Sialia sialis	range	0	360	7849	0.193510
Sialia sialis	range	0	360	7850	0.294305
Sialia sialis	range	0	360	7851	0.402070
Sialia sialis	range	0	360	7852	0.510770
Sialia sialis	range	0	360	7853	0.602117
Sialia sialis	range	0	360	7854	0.654290
Sialia sialis	range	0	360	7855	0.683658
Sialia sialis	range	0	360	7856	0.673839
Sialia sialis	range	0	360	7857	0.654750
Sialia sialis	range	0	360	7858	0.663446
Sialia sialis	range	0	360	7859	0.684737
Sialia sialis	range	0	360	7860	0.719424
Sialia sialis	range	0	360	7861	0.755612
Sialia sialis	range	0	360	7862	0.805330
Sialia sialis	range	0	360	7863	0.840737
Sialia sialis	range	0	360	7864	0.855669
Sialia sialis	range	0	360	7865	0.853550
Sialia sialis	range	0	360	7866	0.805254
Sialia sialis	range	0	360	7867	0.749150
Sialia sialis	range	0	360	7868	0.700679
Sialia sialis	range	0	360	7869	0.636562
Sialia sialis	range	0	360	7870	0.554479
Sialia sialis	range	0	360	7871	0.004565
Sialia sialis	range	0	360	7872	0.000355
Sialia sialis	range	0	360	8124	0.001821
Sialia sialis	range	0	360	8125	0.004209
Sialia sialis	range	0	360	8126	0.004209
Sialia sialis	range	0	360	8127	0.006031
Sialia sialis	range	0	360	8128	0.008418
Sialia sialis	range	0	360	8129	0.016270
Sialia sialis	range	0	360	8130	0.030589
Sialia sialis	range	0	360	8131	0.053178
Sialia sialis	range	0	360	8132	0.090217
Sialia sialis	range	0	360	8133	0.173064
Sialia sialis	range	0	360	8134	0.263094
Sialia sialis	range	0	360	8135	0.392424
Sialia sialis	range	0	360	8136	0.495792
Sialia sialis	range	0	360	8137	0.600867
Sialia sialis	range	0	360	8138	0.670032
Sialia sialis	range	0	360	8139	0.696002
Sialia sialis	range	0	360	8140	0.677121
Sialia sialis	range	0	360	8141	0.639221
Sialia sialis	range	0	360	8142	0.614993
Sialia sialis	range	0	360	8143	0.609479
Sialia sialis	range	0	360	8144	0.634087
Sialia sialis	range	0	360	8145	0.666817
Sialia sialis	range	0	360	8146	0.720613
Sialia sialis	range	0	360	8147	0.764672
Sialia sialis	range	0	360	8148	0.799322
Sialia sialis	range	0	360	8149	0.805836
Sialia sialis	range	0	360	8150	0.782261
Sialia sialis	range	0	360	8151	0.737125
Sialia sialis	range	0	360	8152	0.684868
Sialia sialis	range	0	360	8153	0.616059
Sialia sialis	range	0	360	8154	0.522791
Sialia sialis	range	0	360	8155	0.004258
Sialia sialis	range	0	360	8156	0.000324
Sialia sialis	range	0	360	8412	0.001821
Sialia sialis	range	0	360	8413	0.006031
Sialia sialis	range	0	360	8414	0.010240
Sialia sialis	range	0	360	8415	0.016772
Sialia sialis	range	0	360	8416	0.016772
Sialia sialis	range	0	360	8417	0.016772
Sialia sialis	range	0	360	8418	0.020415
Sialia sialis	range	0	360	8419	0.026510
Sialia sialis	range	0	360	8420	0.042651
Sialia sialis	range	0	360	8421	0.080107
Sialia sialis	range	0	360	8422	0.149844
Sialia sialis	range	0	360	8423	0.248813
Sialia sialis	range	0	360	8424	0.375062
Sialia sialis	range	0	360	8425	0.495137
Sialia sialis	range	0	360	8426	0.599955
Sialia sialis	range	0	360	8427	0.658249
Sialia sialis	range	0	360	8428	0.687565
Sialia sialis	range	0	360	8429	0.655753
Sialia sialis	range	0	360	8430	0.610182
Sialia sialis	range	0	360	8431	0.575980
Sialia sialis	range	0	360	8432	0.542915
Sialia sialis	range	0	360	8433	0.546028
Sialia sialis	range	0	360	8434	0.580612
Sialia sialis	range	0	360	8435	0.646915
Sialia sialis	range	0	360	8436	0.711597
Sialia sialis	range	0	360	8437	0.742519
Sialia sialis	range	0	360	8438	0.759272
Sialia sialis	range	0	360	8439	0.749555
Sialia sialis	range	0	360	8440	0.691112
Sialia sialis	range	0	360	8441	0.626877
Sialia sialis	range	0	360	8442	0.550922
Sialia sialis	range	0	360	8443	0.462954
Sialia sialis	range	0	360	8444	0.385738
Sialia sialis	range	0	360	8445	0.002843
Sialia sialis	range	0	360	8703	0.003643
Sialia sialis	range	0	360	8704	0.010240
Sialia sialis	range	0	360	8705	0.018593
Sialia sialis	range	0	360	8706	0.032829
Sialia sialis	range	0	360	8707	0.039361
Sialia sialis	range	0	360	8708	0.039361
Sialia sialis	range	0	360	8709	0.039361
Sialia sialis	range	0	360	8710	0.032411
Sialia sialis	range	0	360	8711	0.036750
Sialia sialis	range	0	360	8712	0.065453
Sialia sialis	range	0	360	8713	0.118920
Sialia sialis	range	0	360	8714	0.200468
Sialia sialis	range	0	360	8715	0.314206
Sialia sialis	range	0	360	8716	0.441180
Sialia sialis	range	0	360	8717	0.560683
Sialia sialis	range	0	360	8718	0.643395
Sialia sialis	range	0	360	8719	0.673200
Sialia sialis	range	0	360	8720	0.646035
Sialia sialis	range	0	360	8721	0.594492
Sialia sialis	range	0	360	8722	0.547810
Sialia sialis	range	0	360	8723	0.505607
Sialia sialis	range	0	360	8724	0.480596
Sialia sialis	range	0	360	8725	0.498147
Sialia sialis	range	0	360	8726	0.548578
Sialia sialis	range	0	360	8727	0.629962
Sialia sialis	range	0	360	8728	0.677906
Sialia sialis	range	0	360	8729	0.707272
Sialia sialis	range	0	360	8730	0.707432
Sialia sialis	range	0	360	8731	0.673466
Sialia sialis	range	0	360	8732	0.600446
Sialia sialis	range	0	360	8733	0.537222
Sialia sialis	range	0	360	8734	0.452469
Sialia sialis	range	0	360	8735	0.362363
Sialia sialis	range	0	360	8736	0.002707
Sialia sialis	range	0	360	8737	0.000188
Sialia sialis	range	0	360	8999	0.010240
Sialia sialis	range	0	360	9000	0.020981
Sialia sialis	range	0	360	9001	0.032829
Sialia sialis	range	0	360	9002	0.049387
Sialia sialis	range	0	360	9003	0.061867
Sialia sialis	range	0	360	9004	0.066011
Sialia sialis	range	0	360	9005	0.066011
Sialia sialis	range	0	360	9006	0.051209
Sialia sialis	range	0	360	9007	0.046795
Sialia sialis	range	0	360	9008	0.061875
Sialia sialis	range	0	360	9009	0.110000
Sialia sialis	range	0	360	9010	0.190943
Sialia sialis	range	0	360	9011	0.301155
Sialia sialis	range	0	360	9012	0.415103
Sialia sialis	range	0	360	9013	0.537753
Sialia sialis	range	0	360	9014	0.610155
Sialia sialis	range	0	360	9015	0.657649
Sialia sialis	range	0	360	9016	0.636607
Sialia sialis	range	0	360	9017	0.582800
Sialia sialis	range	0	360	9018	0.519119
Sialia sialis	range	0	360	9019	0.466534
Sialia sialis	range	0	360	9020	0.440932
Sialia sialis	range	0	360	9021	0.455346
Sialia sialis	range	0	360	9022	0.494787
Sialia sialis	range	0	360	9023	0.557077
Sialia sialis	range	0	360	9024	0.619874
Sialia sialis	range	0	360	9025	0.656743
Sialia sialis	range	0	360	9026	0.669287
Sialia sialis	range	0	360	9027	0.640525
Sialia sialis	range	0	360	9028	0.583771
Sialia sialis	range	0	360	9029	0.490526
Sialia sialis	range	0	360	9030	0.399538
Sialia sialis	range	0	360	9031	0.003040
Sialia sialis	range	0	360	9032	0.002213
Sialia sialis	range	0	360	9033	0.000152
Sialia sialis	range	0	360	9297	0.010240
Sialia sialis	range	0	360	9298	0.025125
Sialia sialis	range	0	360	9299	0.049387
Sialia sialis	range	0	360	9300	0.067749
Sialia sialis	range	0	360	9301	0.085659
Sialia sialis	range	0	360	9302	0.100526
Sialia sialis	range	0	360	9303	0.100526
Sialia sialis	range	0	360	9304	0.084521
Sialia sialis	range	0	360	9305	0.069152
Sialia sialis	range	0	360	9306	0.065955
Sialia sialis	range	0	360	9307	0.089864
Sialia sialis	range	0	360	9308	0.157761
Sialia sialis	range	0	360	9309	0.242879
Sialia sialis	range	0	360	9310	0.351777
Sialia sialis	range	0	360	9311	0.471719
Sialia sialis	range	0	360	9312	0.566749
Sialia sialis	range	0	360	9313	0.626496
Sialia sialis	range	0	360	9314	0.624794
Sialia sialis	range	0	360	9315	0.572020
Sialia sialis	range	0	360	9316	0.508926
Sialia sialis	range	0	360	9317	0.445451
Sialia sialis	range	0	360	9318	0.412807
Sialia sialis	range	0	360	9319	0.397387
Sialia sialis	range	0	360	9320	0.415582
Sialia sialis	range	0	360	9321	0.470228
Sialia sialis	range	0	360	9322	0.529845
Sialia sialis	range	0	360	9323	0.593577
Sialia sialis	range	0	360	9324	0.635699
Sialia sialis	range	0	360	9325	0.633338
Sialia sialis	range	0	360	9326	0.579778
Sialia sialis	range	0	360	9327	0.496040
Sialia sialis	range	0	360	9328	0.003994
Sialia sialis	range	0	360	9329	0.003055
Sialia sialis	range	0	360	9330	0.002284
Sialia sialis	range	0	360	9331	0.000143
Sialia sialis	range	0	360	9599	0.000018
Sialia sialis	range	0	360	9600	0.014449
Sialia sialis	range	0	360	9601	0.029269
Sialia sialis	range	0	360	9602	0.055270
Sialia sialis	range	0	360	9603	0.082699
Sialia sialis	range	0	360	9604	0.114291
Sialia sialis	range	0	360	9605	0.130063
Sialia sialis	range	0	360	9606	0.133451
Sialia sialis	range	0	360	9607	0.118548
Sialia sialis	range	0	360	9608	0.098905
Sialia sialis	range	0	360	9609	0.087894
Sialia sialis	range	0	360	9610	0.092251
Sialia sialis	range	0	360	9611	0.129141
Sialia sialis	range	0	360	9612	0.219009
Sialia sialis	range	0	360	9613	0.319751
Sialia sialis	range	0	360	9614	0.442652
Sialia sialis	range	0	360	9615	0.518481
Sialia sialis	range	0	360	9616	0.558980
Sialia sialis	range	0	360	9617	0.580118
Sialia sialis	range	0	360	9618	0.547716
Sialia sialis	range	0	360	9619	0.491401
Sialia sialis	range	0	360	9620	0.420666
Sialia sialis	range	0	360	9621	0.379420
Sialia sialis	range	0	360	9622	0.359508
Sialia sialis	range	0	360	9623	0.381127
Sialia sialis	range	0	360	9624	0.411856
Sialia sialis	range	0	360	9625	0.483310
Sialia sialis	range	0	360	9626	0.514214
Sialia sialis	range	0	360	9627	0.566884
Sialia sialis	range	0	360	9628	0.583957
Sialia sialis	range	0	360	9629	0.555117
Sialia sialis	range	0	360	9630	0.491165
Sialia sialis	range	0	360	9631	0.003904
Sialia sialis	range	0	360	9632	0.002876
Sialia sialis	range	0	360	9633	0.001976
Sialia sialis	range	0	360	9905	0.000144
Sialia sialis	range	0	360	9906	0.029269
Sialia sialis	range	0	360	9907	0.000571
Sialia sialis	range	0	360	9908	0.093506
Sialia sialis	range	0	360	9909	0.125032
Sialia sialis	range	0	360	9910	0.158631
Sialia sialis	range	0	360	9911	0.169943
Sialia sialis	range	0	360	9912	0.160184
Sialia sialis	range	0	360	9913	0.143464
Sialia sialis	range	0	360	9914	0.118231
Sialia sialis	range	0	360	9915	0.109525
Sialia sialis	range	0	360	9916	0.118548
Sialia sialis	range	0	360	9917	0.174384
Sialia sialis	range	0	360	9918	0.248709
Sialia sialis	range	0	360	9919	0.351714
Sialia sialis	range	0	360	9920	0.441350
Sialia sialis	range	0	360	9921	0.496179
Sialia sialis	range	0	360	9922	0.533879
Sialia sialis	range	0	360	9923	0.523156
Sialia sialis	range	0	360	9924	0.479550
Sialia sialis	range	0	360	9925	0.415632
Sialia sialis	range	0	360	9926	0.367246
Sialia sialis	range	0	360	9927	0.333015
Sialia sialis	range	0	360	9928	0.331544
Sialia sialis	range	0	360	9929	0.346964
Sialia sialis	range	0	360	9930	0.397740
Sialia sialis	range	0	360	9931	0.450880
Sialia sialis	range	0	360	9932	0.500383
Sialia sialis	range	0	360	9933	0.531769
Sialia sialis	range	0	360	9934	0.526485
Sialia sialis	range	0	360	9935	0.492118
Sialia sialis	range	0	360	9936	0.004170
Sialia sialis	range	0	360	9937	0.003141
Sialia sialis	range	0	360	9938	0.002147
Sialia sialis	range	0	360	10216	0.026947
Sialia sialis	range	0	360	10217	0.000554
Sialia sialis	range	0	360	10218	0.000929
Sialia sialis	range	0	360	10219	0.136880
Sialia sialis	range	0	360	10220	0.167519
Sialia sialis	range	0	360	10221	0.191628
Sialia sialis	range	0	360	10222	0.188256
Sialia sialis	range	0	360	10223	0.175997
Sialia sialis	range	0	360	10224	0.144166
Sialia sialis	range	0	360	10225	0.128406
Sialia sialis	range	0	360	10226	0.131547
Sialia sialis	range	0	360	10227	0.159499
Sialia sialis	range	0	360	10228	0.218354
Sialia sialis	range	0	360	10229	0.299081
Sialia sialis	range	0	360	10230	0.384860
Sialia sialis	range	0	360	10231	0.438469
Sialia sialis	range	0	360	10232	0.462879
Sialia sialis	range	0	360	10233	0.465416
Sialia sialis	range	0	360	10234	0.425523
Sialia sialis	range	0	360	10235	0.380744
Sialia sialis	range	0	360	10236	0.328170
Sialia sialis	range	0	360	10237	0.296060
Sialia sialis	range	0	360	10238	0.280603
Sialia sialis	range	0	360	10239	0.285116
Sialia sialis	range	0	360	10240	0.003138
Sialia sialis	range	0	360	10241	0.003691
Sialia sialis	range	0	360	10242	0.413127
Sialia sialis	range	0	360	10243	0.004509
Sialia sialis	range	0	360	10244	0.467358
Sialia sialis	range	0	360	10245	0.459450
Sialia sialis	range	0	360	10246	0.003945
Sialia sialis	range	0	360	10247	0.003120
Sialia sialis	range	0	360	10248	0.002174
Sialia sialis	range	0	360	10249	0.001421
Sialia sialis	range	0	360	10528	0.000210
Sialia sialis	range	0	360	10529	0.043635
Sialia sialis	range	0	360	10530	0.000810
Sialia sialis	range	0	360	10531	0.132575
Sialia sialis	range	0	360	10532	0.166602
Sialia sialis	range	0	360	10533	0.198128
Sialia sialis	range	0	360	10534	0.207017
Sialia sialis	range	0	360	10535	0.208773
Sialia sialis	range	0	360	10536	0.181604
Sialia sialis	range	0	360	10537	0.156209
Sialia sialis	range	0	360	10538	0.134437
Sialia sialis	range	0	360	10539	0.139817
Sialia sialis	range	0	360	10540	0.182506
Sialia sialis	range	0	360	10541	0.232943
Sialia sialis	range	0	360	10542	0.298218
Sialia sialis	range	0	360	10543	0.355037
Sialia sialis	range	0	360	10544	0.375734
Sialia sialis	range	0	360	10545	0.371713
Sialia sialis	range	0	360	10546	0.003535
Sialia sialis	range	0	360	10547	0.003103
Sialia sialis	range	0	360	10548	0.002677
Sialia sialis	range	0	360	10549	0.002355
Sialia sialis	range	0	360	10550	0.002272
Sialia sialis	range	0	360	10551	0.002224
Sialia sialis	range	0	360	10552	0.002404
Sialia sialis	range	0	360	10553	0.002822
Sialia sialis	range	0	360	10554	0.003201
Sialia sialis	range	0	360	10555	0.003692
Sialia sialis	range	0	360	10556	0.003885
Sialia sialis	range	0	360	10557	0.406503
Sialia sialis	range	0	360	10558	0.367766
Sialia sialis	range	0	360	10559	0.002977
Sialia sialis	range	0	360	10560	0.002137
Sialia sialis	range	0	360	10561	0.001395
Sialia sialis	range	0	360	10844	0.000139
Sialia sialis	range	0	360	10845	0.000354
Sialia sialis	range	0	360	10846	0.062098
Sialia sialis	range	0	360	10847	0.001054
Sialia sialis	range	0	360	10848	0.150532
Sialia sialis	range	0	360	10849	0.194538
Sialia sialis	range	0	360	10850	0.220401
Sialia sialis	range	0	360	10851	0.228601
Sialia sialis	range	0	360	10852	0.216234
Sialia sialis	range	0	360	10853	0.194868
Sialia sialis	range	0	360	10854	0.167099
Sialia sialis	range	0	360	10855	0.147631
Sialia sialis	range	0	360	10856	0.158912
Sialia sialis	range	0	360	10857	0.186799
Sialia sialis	range	0	360	10858	0.216254
Sialia sialis	range	0	360	10859	0.267359
Sialia sialis	range	0	360	10860	0.283666
Sialia sialis	range	0	360	10861	0.002770
Sialia sialis	range	0	360	10862	0.002590
Sialia sialis	range	0	360	10863	0.002311
Sialia sialis	range	0	360	10864	0.001954
Sialia sialis	range	0	360	10865	0.001771
Sialia sialis	range	0	360	10866	0.001461
Sialia sialis	range	0	360	10867	0.001472
Sialia sialis	range	0	360	10868	0.000165
Sialia sialis	range	0	360	10869	0.000191
Sialia sialis	range	0	360	10870	0.002229
Sialia sialis	range	0	360	10871	0.002638
Sialia sialis	range	0	360	10872	0.002977
Sialia sialis	range	0	360	10873	0.330125
Sialia sialis	range	0	360	10874	0.315926
Sialia sialis	range	0	360	10875	0.002725
Sialia sialis	range	0	360	10876	0.002061
Sialia sialis	range	0	360	10877	0.001335
Sialia sialis	range	0	360	10878	0.000800
Sialia sialis	range	0	360	11163	0.000246
Sialia sialis	range	0	360	11164	0.047361
Sialia sialis	range	0	360	11165	0.086426
Sialia sialis	range	0	360	11166	0.000126
Sialia sialis	range	0	360	11167	0.175610
Sialia sialis	range	0	360	11168	0.212846
Sialia sialis	range	0	360	11169	0.237924
Sialia sialis	range	0	360	11170	0.245688
Sialia sialis	range	0	360	11171	0.226831
Sialia sialis	range	0	360	11172	0.198524
Sialia sialis	range	0	360	11173	0.177404
Sialia sialis	range	0	360	11174	0.168194
Sialia sialis	range	0	360	11175	0.171670
Sialia sialis	range	0	360	11176	0.182263
Sialia sialis	range	0	360	11177	0.183657
Sialia sialis	range	0	360	11178	0.203240
Sialia sialis	range	0	360	11179	0.001865
Sialia sialis	range	0	360	11180	0.001753
Sialia sialis	range	0	360	11181	0.000150
Sialia sialis	range	0	360	11182	0.001313
Sialia sialis	range	0	360	11183	0.000113
Sialia sialis	range	0	360	11184	0.000096
Sialia sialis	range	0	360	11185	0.000094
Sialia sialis	range	0	360	11186	0.000097
Sialia sialis	range	0	360	11187	0.000111
Sialia sialis	range	0	360	11188	0.000142
Sialia sialis	range	0	360	11189	0.000169
Sialia sialis	range	0	360	11190	0.002035
Sialia sialis	range	0	360	11191	0.002227
Sialia sialis	range	0	360	11192	0.239960
Sialia sialis	range	0	360	11193	0.002235
Sialia sialis	range	0	360	11194	0.001805
Sialia sialis	range	0	360	11195	0.001222
Sialia sialis	range	0	360	11196	0.000740
Sialia sialis	range	0	360	11486	0.000264
Sialia sialis	range	0	360	11487	0.059776
Sialia sialis	range	0	360	11488	0.101441
Sialia sialis	range	0	360	11489	0.001567
Sialia sialis	range	0	360	11490	0.201366
Sialia sialis	range	0	360	11491	0.237167
Sialia sialis	range	0	360	11492	0.268848
Sialia sialis	range	0	360	11493	0.269950
Sialia sialis	range	0	360	11494	0.256701
Sialia sialis	range	0	360	11495	0.228965
Sialia sialis	range	0	360	11496	0.196452
Sialia sialis	range	0	360	11497	0.177197
Sialia sialis	range	0	360	11498	0.171103
Sialia sialis	range	0	360	11499	0.161430
Sialia sialis	range	0	360	11500	0.152863
Sialia sialis	range	0	360	11501	0.001339
Sialia sialis	range	0	360	11502	0.001112
Sialia sialis	range	0	360	11503	0.000096
Sialia sialis	range	0	360	11504	0.000077
Sialia sialis	range	0	360	11505	0.000060
Sialia sialis	range	0	360	11506	0.000052
Sialia sialis	range	0	360	11507	0.000045
Sialia sialis	range	0	360	11508	0.000049
Sialia sialis	range	0	360	11509	0.000053
Sialia sialis	range	0	360	11510	0.000072
Sialia sialis	range	0	360	11511	0.000103
Sialia sialis	range	0	360	11512	0.001276
Sialia sialis	range	0	360	11513	0.001459
Sialia sialis	range	0	360	11514	0.001613
Sialia sialis	range	0	360	11515	0.160868
Sialia sialis	range	0	360	11516	0.001400
Sialia sialis	range	0	360	11517	0.000996
Sialia sialis	range	0	360	11518	0.000066
Sialia sialis	range	0	360	11519	0.000033
Sialia sialis	range	0	360	11811	0.043152
Sialia sialis	range	0	360	11812	0.074726
Sialia sialis	range	0	360	11813	0.000124
Sialia sialis	range	0	360	11814	0.001792
Sialia sialis	range	0	360	11815	0.238856
Sialia sialis	range	0	360	11816	0.278768
Sialia sialis	range	0	360	11817	0.308209
Sialia sialis	range	0	360	11818	0.316341
Sialia sialis	range	0	360	11819	0.305634
Sialia sialis	range	0	360	11820	0.274645
Sialia sialis	range	0	360	11821	0.234950
Sialia sialis	range	0	360	11822	0.204935
Sialia sialis	range	0	360	11823	0.165491
Sialia sialis	range	0	360	11824	0.141015
Sialia sialis	range	0	360	11825	0.001052
Sialia sialis	range	0	360	11826	0.000083
Sialia sialis	range	0	360	11827	0.000055
Sialia sialis	range	0	360	11828	0.000033
Sialia sialis	range	0	360	11829	0.000027
Sialia sialis	range	0	360	11830	0.000018
Sialia sialis	range	0	360	11831	0.000017
Sialia sialis	range	0	360	11832	0.000016
Sialia sialis	range	0	360	11833	0.000022
Sialia sialis	range	0	360	11834	0.000028
Sialia sialis	range	0	360	11835	0.000047
Sialia sialis	range	0	360	11836	0.000072
Sialia sialis	range	0	360	11837	0.000906
Sialia sialis	range	0	360	11838	0.001030
Sialia sialis	range	0	360	11839	0.000988
Sialia sialis	range	0	360	11840	0.000870
Sialia sialis	range	0	360	11841	0.000656
Sialia sialis	range	0	360	11842	0.000043
Sialia sialis	range	0	360	11843	0.000227
Sialia sialis	range	0	360	11844	0.000008
Sialia sialis	range	0	360	11845	0.000002
Sialia sialis	range	0	360	12138	0.000246
Sialia sialis	range	0	360	12139	0.000521
Sialia sialis	range	0	360	12140	0.095512
Sialia sialis	range	0	360	12141	0.000152
Sialia sialis	range	0	360	12142	0.002268
Sialia sialis	range	0	360	12143	0.291234
Sialia sialis	range	0	360	12144	0.344057
Sialia sialis	range	0	360	12145	0.384621
Sialia sialis	range	0	360	12146	0.385473
Sialia sialis	range	0	360	12147	0.366836
Sialia sialis	range	0	360	12148	0.330778
Sialia sialis	range	0	360	12149	0.286868
Sialia sialis	range	0	360	12150	0.230400
Sialia sialis	range	0	360	12151	0.174917
Sialia sialis	range	0	360	12152	0.001183
Sialia sialis	range	0	360	12153	0.000078
Sialia sialis	range	0	360	12154	0.000043
Sialia sialis	range	0	360	12155	0.000024
Sialia sialis	range	0	360	12156	0.000005
Sialia sialis	range	0	360	12161	0.000036
Sialia sialis	range	0	360	12162	0.000014
Sialia sialis	range	0	360	12163	0.000029
Sialia sialis	range	0	360	12164	0.000395
Sialia sialis	range	0	360	12165	0.000519
Sialia sialis	range	0	360	12166	0.000519
Sialia sialis	range	0	360	12167	0.000495
Sialia sialis	range	0	360	12168	0.000412
Sialia sialis	range	0	360	12169	0.000246
Sialia sialis	range	0	360	12170	0.000144
Sialia sialis	range	0	360	12171	0.000006
Sialia sialis	range	0	360	12468	0.000041
Sialia sialis	range	0	360	12469	0.083228
Sialia sialis	range	0	360	12470	0.000139
Sialia sialis	range	0	360	12471	0.000210
Sialia sialis	range	0	360	12472	0.002961
Sialia sialis	range	0	360	12473	0.378494
Sialia sialis	range	0	360	12474	0.433891
Sialia sialis	range	0	360	12475	0.455683
Sialia sialis	range	0	360	12476	0.448084
Sialia sialis	range	0	360	12477	0.420232
Sialia sialis	range	0	360	12478	0.368283
Sialia sialis	range	0	360	12479	0.303058
Sialia sialis	range	0	360	12480	0.228848
Sialia sialis	range	0	360	12481	0.000161
Sialia sialis	range	0	360	12482	0.000103
Sialia sialis	range	0	360	12483	0.000056
Sialia sialis	range	0	360	12484	0.000029
Sialia sialis	range	0	360	12485	0.000008
Sialia sialis	range	0	360	12486	0.000002
Sialia sialis	range	0	360	12491	0.000018
Sialia sialis	range	0	360	12492	0.000010
Sialia sialis	range	0	360	12493	0.000144
Sialia sialis	range	0	360	12494	0.020981
Sialia sialis	range	0	360	12495	0.020981
Sialia sialis	range	0	360	12496	0.020981
Sialia sialis	range	0	360	12497	0.000186
Sialia sialis	range	0	360	12498	0.000102
Sialia sialis	range	0	360	12499	0.000060
Sialia sialis	range	0	360	12500	0.000018
Sialia sialis	range	0	360	12803	0.000182
Sialia sialis	range	0	360	12804	0.000278
Sialia sialis	range	0	360	12805	0.370504
Sialia sialis	range	0	360	12806	0.455111
Sialia sialis	range	0	360	12807	0.507875
Sialia sialis	range	0	360	12808	0.525556
Sialia sialis	range	0	360	12809	0.510832
Sialia sialis	range	0	360	12810	0.456236
Sialia sialis	range	0	360	12811	0.383418
Sialia sialis	range	0	360	12812	0.308071
Sialia sialis	range	0	360	12813	0.002253
Sialia sialis	range	0	360	12814	0.000156
Sialia sialis	range	0	360	12815	0.000095
Sialia sialis	range	0	360	12816	0.000058
Sialia sialis	range	0	360	12817	0.000032
Sialia sialis	range	0	360	12818	0.000144
Sialia sialis	range	0	360	12819	0.000084
Sialia sialis	range	0	360	12820	0.000060
Sialia sialis	range	0	360	12821	0.000018
Sialia sialis	range	0	360	12825	0.001821
Sialia sialis	range	0	360	12826	0.004209
Sialia sialis	range	0	360	12827	0.000042
Sialia sialis	range	0	360	12828	0.000042
Sialia sialis	range	0	360	12829	0.004209
Sialia sialis	range	0	360	12830	0.004209
Sialia sialis	range	0	360	12831	0.000018
Sialia sialis	range	0	360	13138	0.000246
Sialia sialis	range	0	360	13139	0.003578
Sialia sialis	range	0	360	13140	0.459237
Sialia sialis	range	0	360	13141	0.524010
Sialia sialis	range	0	360	13142	0.551190
Sialia sialis	range	0	360	13143	0.550094
Sialia sialis	range	0	360	13144	0.515192
Sialia sialis	range	0	360	13145	0.443411
Sialia sialis	range	0	360	13146	0.359646
Sialia sialis	range	0	360	13147	0.002674
Sialia sialis	range	0	360	13148	0.000206
Sialia sialis	range	0	360	13149	0.000135
Sialia sialis	range	0	360	13150	0.000091
Sialia sialis	range	0	360	13151	0.000056
Sialia sialis	range	0	360	13152	0.000372
Sialia sialis	range	0	360	13153	0.000251
Sialia sialis	range	0	360	13154	0.018593
Sialia sialis	range	0	360	13155	0.007852
Sialia sialis	range	0	360	13156	0.001821
Sialia sialis	range	0	360	13471	0.000004
Sialia sialis	range	0	360	13476	0.326804
Sialia sialis	range	0	360	13477	0.425145
Sialia sialis	range	0	360	13478	0.494759
Sialia sialis	range	0	360	13479	0.530756
Sialia sialis	range	0	360	13480	0.529410
Sialia sialis	range	0	360	13481	0.503165
Sialia sialis	range	0	360	13482	0.441160
Sialia sialis	range	0	360	13483	0.371177
Sialia sialis	range	0	360	13484	0.290853
Sialia sialis	range	0	360	13485	0.000233
Sialia sialis	range	0	360	13486	0.000168
Sialia sialis	range	0	360	13487	0.000126
Sialia sialis	range	0	360	13488	0.001015
Sialia sialis	range	0	360	13489	0.000783
Sialia sialis	range	0	360	13490	0.000598
Sialia sialis	range	0	360	13491	0.049749
Sialia sialis	range	0	360	13492	0.039073
Sialia sialis	range	0	360	13493	0.000283
Sialia sialis	range	0	360	13494	0.000023
Sialia sialis	range	0	360	13495	0.000019
Sialia sialis	range	0	360	13496	0.000014
Sialia sialis	range	0	360	13497	0.000010
Sialia sialis	range	0	360	13498	0.000006
Sialia sialis	range	0	360	13499	0.000002
Sialia sialis	range	0	360	13809	0.000002
Sialia sialis	range	0	360	13814	0.000273
Sialia sialis	range	0	360	13815	0.003569
Sialia sialis	range	0	360	13816	0.421001
Sialia sialis	range	0	360	13817	0.456997
Sialia sialis	range	0	360	13818	0.472859
Sialia sialis	range	0	360	13819	0.451990
Sialia sialis	range	0	360	13820	0.409568
Sialia sialis	range	0	360	13821	0.362509
Sialia sialis	range	0	360	13822	0.298801
Sialia sialis	range	0	360	13823	0.002553
Sialia sialis	range	0	360	13824	0.001986
Sialia sialis	range	0	360	13825	0.001666
Sialia sialis	range	0	360	13826	0.001490
Sialia sialis	range	0	360	13827	0.001324
Sialia sialis	range	0	360	13828	0.107342
Sialia sialis	range	0	360	13829	0.093189
Sialia sialis	range	0	360	13830	0.087372
Sialia sialis	range	0	360	13831	0.000767
Sialia sialis	range	0	360	13832	0.000064
Sialia sialis	range	0	360	13833	0.000046
Sialia sialis	range	0	360	13834	0.000037
Sialia sialis	range	0	360	13835	0.000025
